"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xf64b928c414cdddb82931b9e10f6c363fd4cc5a470c90466391a8f01429fe653","1621387662","2021-05-19 01:27:42","0x0000000000000000000000000000000000000000","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","20,928,455.86602011","0x584936357d68f5143f12e2e64f0089db93814dad","3X Long Algorand Token","ALGOBULL",""
"0xcd18f6bf1c45eb7285e9b14509c1c962743e4b0495c4f6b9520b71af5df6f53a","1621387662","2021-05-19 01:27:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","278,917.57637895","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL",""
"0x82073ea02475ce9de5b61f9f3c5a892bfa1176cbda14c2a04e2f8b48b80138f9","1621387662","2021-05-19 01:27:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x02e1315d289358db5ae89cd325b51542aecab30b","2,383,366","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL",""
"0x6a65c66c2377bf685e9975814cbcffdd960294b37d3a46163534ecb9510494fb","1621387662","2021-05-19 01:27:42","0x7990da8b8e21cee65eed1247c82310982b838f89","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x38d3f0af7e56b52102acd069338df83748321dd78bade717a88dd0c3054ecfa3","1621387662","2021-05-19 01:27:42","0x167bc801c9783fb67c76fa7638d8833ff88a2ff8","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","8,980","0xd46ba6d942050d489dbd938a2c909a5d5039a161","Ampleforth","AMPL",""
"0x56966d5d4c9da1411350816ef936562228df7b5d96662c339ddcf48911c6e9ad","1621387662","2021-05-19 01:27:42","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc82975d44fbb2b1a4e46ed9ae9677ce1026970a7","3.475","0xfa5047c9c78b8877af97bdcb85db743fd7313d4a","ROOK","ROOK",""
"0x3bf03d39ebb223536029222574271ce17c594de46b7bd839642e0f47487303b4","1621387664","2021-05-19 01:27:44","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6b06eb7aef2d2515cc2385f141154fc266057fb8","41,704","0x408e41876cccdc0f92210600ef50372656052a38","Republic","REN",""
"0xbdb157ed0c6c048c5fe87190715e57a29b42fd5620b1489bf24545c24cd40335","1621387664","2021-05-19 01:27:44","0x2fae438b250d654e581e179e27a938428720a593","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","880,538,235.294117","0x2f5e2c9002c058c063d21a06b6cabb50950130c8","3X Short Ethereum Token","ETHBEAR",""
"0x1423257561fedefaa3f213527968ef01cd1ee08bc21c7315bdd9766ef8a52bf9","1621387664","2021-05-19 01:27:44","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","272.14017544","0x5f0559b8de5b111560fe7faa31fe8135d9885169","3X Short Dogecoin Token","DOGEBEAR2021",""
"0x5722c3f27650a03b0bcb2205eebf812c547bafa8ea64c822995992be4fab1232","1621387664","2021-05-19 01:27:44","0xd60cea4ba9c56de29cd09ca05b96e8b906aec3f6","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,999,999","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0x7e4b1323df95e972afb8b57205ed49898d3900e3210ac61e27590530b0155c5f","1621387729","2021-05-19 01:28:49","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x420ceb9b47898a2d6cefd035eedff4cf653184df","2,714.5","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xbcee525ede571576245d2f361d0c5aa6adfb372c339689085b7387e06d39163f","1621387769","2021-05-19 01:29:29","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xba7ce473376069da30ac7f471d9fdc49dd6bbdf3","53.99235162","0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2","Maker","MKR",""
"0xd27ac9ef8d5c9a6d93dc1c2f90c229ef53628629db0ef17c7dc30212b9cf4b68","1621387769","2021-05-19 01:29:29","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x15ed3ac9aa82ca71daad07bb85d00fdd8ff8d100","265.5986751","0x75231f58b43240c9718dd58b4967c5114342a86c","OKB","OKB",""
"0x490145f8f650383634859fe13959b60c08223ee40276714dcc7739295d1a8eec","1621387770","2021-05-19 01:29:30","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x81b6b1be359a241b87a3d54acdc9ff610930770b","498","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x310b5202014a444f80da1424622b18f94ab18e5736ccd87f17b7b04a17c0a289","1621387826","2021-05-19 01:30:26","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x719adb523ccdf542edcf8958403b96c6dc5050fc","24,414.517273","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xfee35c6bcc7c1490c955aab144065475ef64793de12a75bbf47885f71b997b3b","1621387837","2021-05-19 01:30:37","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","262,993.12100693","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL",""
"0x70047973422e001603a8c05267d3547a681967dc0b8479220bf894c2870aa1ce","1621387838","2021-05-19 01:30:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xfe35be3e0b34964ce262602d386167f732497a27","39.77","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xdcb198e7ae92b02056718908837a2b2ef33f6a449ecd8215d1131a03491db793","1621387838","2021-05-19 01:30:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xbdfd652e8958717f0047bd28385edf80d92e6617","58,961.844532","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x7e887de2c29f474f40c8edaa5195e45ead74f13799327bcae0cf8b9e743c85cb","1621387861","2021-05-19 01:31:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3507e4978e0eb83315d20df86ca0b976c0e40ccb","8,431,256","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd217fb419bd1dd35be8b5981b26cc699efcaf6a04557c90b370ce684716f26b9","1621387877","2021-05-19 01:31:17","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x4ae34f785d42d917e1765cbfe836b567dc075d9c","45,275.547649","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xf6ebc1d26417071e62e1a97564e4fde5b12af469f6cbb43e3612a3baa269ba8f","1621387877","2021-05-19 01:31:17","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x2d3477ca40b812bcc666ccf6ae9141ee8028fdac","26,390","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x65404f9dc988382bd6cde74d0d8aa06cd56b586c75db794a51efd90b1fce98bb","1621387877","2021-05-19 01:31:17","0xd006bb3a7d5f9a96bcfa806f683e00f6731182a4","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","430,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xed8b41bdc56f1fd61b8caaed1a3f838d8afe176a5d1f0f96f8f11362c1ce1c7a","1621387877","2021-05-19 01:31:17","0x055240b5be0a53a003bfbc2d1f8a3fc71f76f626","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","79.881676587039561931","0x3472a5a71965499acd81997a54bba8d852c6e53d","Badger","BADGER",""
"0x01d67061c972b9ae5664a976b4a3bf02b73e3fae4e27c77c80e85962171d1dd1","1621387877","2021-05-19 01:31:17","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","5,984,437,861","0x94fc5934cf5970e944a67de806eeb5a4b493c6e6","3X Short XRP Token","XRPBEAR",""
"0xaaa1266ca97f9c1bc0e9cfe44e8ecec1a6a720feb3fd7966b44c27c7fe799d98","1621387904","2021-05-19 01:31:44","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3c4717a15d91b44307d797784dbfb6f682a5d977","4,999.9454","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x77acc25e4e482d2f8d7fbc5d8b669fa6f6e4bb258396f0d45319ab9b0f6c2e66","1621387926","2021-05-19 01:32:06","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6c5e1df7351356d60b7ba512817b9958949131ac","7,345.5","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xd990ec675cc3cb7848191b9f46b305f325f9d424d0a8c698f71bbdd8b0bc480b","1621387953","2021-05-19 01:32:33","0x0cd1940a45852c54d1f833c64e81df1e647d3643","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","11,014.19920998","0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0","Matic Token","MATIC",""
"0xe8775c7b8c6260c2c0a788c10f43c76419216cbf603fdbf4da4578998f605eed","1621387953","2021-05-19 01:32:33","0xd60cea4ba9c56de29cd09ca05b96e8b906aec3f6","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,999,999","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0x2dee5faef8d2a2e50999e8ed1cd3ffb6b3f72dd048b484b70afdca355f088b8b","1621387953","2021-05-19 01:32:33","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x3507e4978e0eb83315d20df86ca0b976c0e40ccb","5,008,500","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8992c364c43beab67fd9a74991d590712519a6bab17bb4dbd1c948a349131a18","1621387960","2021-05-19 01:32:40","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6c5e1df7351356d60b7ba512817b9958949131ac","290,690","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0x43441e2465b305c07e6b2bbd73592f869a73a96bb343270b6c14147d0286c302","1621387973","2021-05-19 01:32:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x75a33ba37d86a0fbd06970577017dec18d896e15","100,425","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0x699c017d1a5b61eae6482bec2b4ab9938650f5493f0eded8ccac5ac328d0aa2b","1621387996","2021-05-19 01:33:16","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","1.75060128","0x68eb95dc9934e19b86687a10df8e364423240e94","3X Long Bitcoin Token","BULL",""
"0x09deb7cf086ef2b0c21e6b0f148d1075b54df19b92bd8ced0931f94f3fc3d83e","1621387996","2021-05-19 01:33:16","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33","654,552","0x3e9bc21c9b189c09df3ef1b824798658d5011937","Linear Token","LINA",""
"0x0b2542d2e9e61f219eb1586b64e533ec9e6c84b99abb33309141e962cdb56d54","1621388008","2021-05-19 01:33:28","0x918cf87450a926130c5b861d85c41110d62a1392","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x86275d9158c4fac57e04e12cc937b3272b4530cb0c41d25707f029e1e9fc1d5b","1621388008","2021-05-19 01:33:28","0x1ebb97cb8f5065135a31a54083bc1bb8e140304b","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","20,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xb197648298d693d8a39d0abca451298901ce763627823804a191dcda8d666688","1621388025","2021-05-19 01:33:45","0x15fce66d8713e4bedf376ba5a3d915b11a37f8f9","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","5.025108861633181814","0xdbdb4d16eda451d0503b854cf79d55697f90c8df","Alchemix","ALCX",""
"0x126e57aad7fabaec2e8124a39a13ca3e4233d1658bd7b5bf2a269303a8500ee5","1621388025","2021-05-19 01:33:45","0x4b78d5f879a351125b6d02e445ad0ab8b2c4811c","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","10,331.995","0x4fabb145d64652a948d72533023f6e7a623c7c53","Binance USD","BUSD",""
"0x31c0270f059629275df0a3a02a609688b4471df51ce2c2ebbda931943c7a939a","1621388025","2021-05-19 01:33:45","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x5951ccda60ad726bc5ddc7f4b34317271697a318","134.902","0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0","Matic Token","MATIC",""
"0xb7a2987c493c29a717b5ab2e1f477772c1b06ab032f1152955210382708be9b8","1621388025","2021-05-19 01:33:45","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,319,259,915","0x2f5e2c9002c058c063d21a06b6cabb50950130c8","3X Short Ethereum Token","ETHBEAR",""
"0x9f8303d159d3688195258e20d69ac1b40f6d1e510bef1daafdd214e19af9d7bc","1621388025","2021-05-19 01:33:45","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x420ceb9b47898a2d6cefd035eedff4cf653184df","2.39975","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x78b3fc02ffa2745cc277afca124eec6fdb2334ff1648b19038be28f7d94ded78","1621388025","2021-05-19 01:33:45","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xfcee8894058e6ca582c507f2ba59ae80525c1a73","6,154,500,000","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0xd798d4864de6ded1827c98fb19240adf3af5cebe1c1eebc03903238f5f92bcef","1621388046","2021-05-19 01:34:06","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","450.87944305","0xdb61354e9cf2217a29770e9811832b360a8daad3","3X Long Litecoin Token","LTCBULL",""
"0x6fca039052a531960be6b4bc8e905137d1b52dd5ebc4f5e28d5dca10fd162a0d","1621388075","2021-05-19 01:34:35","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x91db9e27e750c43a96926b2e04d795c24f13f67b","14,947","0xdd974d5c2e2928dea5f71b9825b8b646686bd200","KyberNetwork","KNC",""
"0xcfde25af8e926f5f2c5ab1a2c4b740f228ea01cb122b0c7a6f8d2569bbd1e43f","1621388093","2021-05-19 01:34:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xb4c387d668933ef42acb64ffc0f7d8249266336c","1,443.784553","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xb176e0778de011afd0ec5a12aac89ae6ea749943167b08ff38ecbec6eda3ea29","1621388093","2021-05-19 01:34:53","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xd946de1f16b3632ab53ff956c056f2945a3ba6dd","13.541583","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x5bea26f48fcd5ec31b9feaf562bea318eaefaac1f7017ce0829132ff89a4fb64","1621388143","2021-05-19 01:35:43","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc3a106419252e654b9ffef3bb96aef933fbadebf","40,027.966472","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x1578b4159402ab300e614633f4673949a07fe160ad4c4bb6bc9bae71d575b23f","1621388143","2021-05-19 01:35:43","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x8f27fa136ff4da1796368380019029d81d12d06d","911,452.1173","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x00aa7cae5085383fba5b3858ad7008cf8c0761018f53e70c69b8af3ac4627fb1","1621388161","2021-05-19 01:36:01","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x95e884394ca2a13a521442b62d89579b73ba36c0","9,781.62370628","0x8564653879a18c560e7c0ea0e084c516c62f5653","UpBots","UBXT",""
"0x3df70b81bc9fbab0cc0ab671890388e07ec3851d03904fbfa9664e8c9dca5112","1621388179","2021-05-19 01:36:19","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xcd31b83e684d05efcc489ef360e64b4f6276a941","500","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xa9fc4548aed33921b0fa6b1814b54df61c3358f2d9d848e961637b7225a877bc","1621388185","2021-05-19 01:36:25","0xedac89aaab88d8a15e15dfc43af5fe67cb88e35b","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","1,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x61d2023d29348da50342d916855c5676d23fe3517f2947f9a774ab3e5a652ffb","1621388185","2021-05-19 01:36:25","0xfd7ec712eac26c5e403b1270662b63d92dc2866c","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","50","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x8b5a7be4c943b8151e60ce4d71ca038e6d2dbb6d68be5e0ffeadd1181a65b88e","1621388185","2021-05-19 01:36:25","0xb1b164188d0211cbbb2bce7942f33163d29fcd68","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","75","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x7edc2bcd0b79b1b99f0b80bc0bebefc8b5a546a7f897e77a2a8eea9321ed4444","1621388185","2021-05-19 01:36:25","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","9,693","0x960efd63ae895f165d874e6cc62501fd0e7dc50a","3X Short Stellar Token","XLMBEAR",""
"0x3406e7c2e966baa80b4a6985ea74df600ecbf4588e662dd0b48ad41968757e24","1621388185","2021-05-19 01:36:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x6c5e1df7351356d60b7ba512817b9958949131ac","471,466","0xdf574c24545e5ffecb9a659c229253d4111d87e1","HUSD","HUSD",""
"0x68e58caf21787ebcd740ad9122bbef5327b7ff36caff241416cf552884599a95","1621388185","2021-05-19 01:36:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x43f746d88396de6547be1df0a2f3fc6c9ebe1fb5","0.6179","0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e","yearn.finance","YFI",""
"0x2bd7ffa8df927a6055ea2b6f18cda2063e10655844f47d886dab66b8224a6b30","1621388185","2021-05-19 01:36:25","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","238,293.4937561","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL",""
"0x29bc034156e9692f51004d9f4ab85b34a78d89e860c3aa49886bd44ec34abb68","1621388241","2021-05-19 01:37:21","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","29,309,888.8419003","0x584936357d68f5143f12e2e64f0089db93814dad","3X Long Algorand Token","ALGOBULL",""
"0xd03e164d018c541819548b16fa301ec3abfd8d0066629ec11a6b6c98ca81e02a","1621388241","2021-05-19 01:37:21","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xa164bcf5a82227ef9b0c8cb225991c5e763b01b4","3,088.91079778","0x27c1ba4f85b8dc1c150157816623a6ce80b7f187","3X Long XRP Token","XRPBULL",""
"0xb1ca0318e1e30b7c8eeff4a1531bf78e6f0faec947a89c3579b071fd9d901f73","1621388241","2021-05-19 01:37:21","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xc2966c20055e55f019055dcff6eb25874c4e6da5","1,985","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x9f2a538d6289dfc852c5413f9abb1c917cd8fa3c22a7c1138a92ed86421ee3f0","1621388259","2021-05-19 01:37:39","0x3d860fc4fe2f1ad37b6c31145dad072d957fb100","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","7.415450095927636318","0xdbdb4d16eda451d0503b854cf79d55697f90c8df","Alchemix","ALCX",""
"0xd02e4e4b8a08b30ccd68674b6defcbcb429d9c98355270ba3564fb65510e0f64","1621388259","2021-05-19 01:37:39","0x8bb8ae077176277cf6192d178e5ad6633561ea44","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,273,083.999259","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xcd7ecb24fad953ec68854b44372fe783530e0bd960ae67f4a133e88f714c0890","1621388259","2021-05-19 01:37:39","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887","44,307","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xc2c0cb2218a544da1ae1b7b08e23e14f3efab59ddb1891e3b27a5b6d5b40b760","1621388259","2021-05-19 01:37:39","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x4f7bd1b9f7b8fd967e7d33606d5e3e2ae2bd56e4","30,002.31515","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x4bd1e1b1872c60652c9873d35ced9fe84961165b5c59a1fe44a43c85940db653","1621388293","2021-05-19 01:38:13","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","41.16579724","0x3a43a04d80f9881d88080bf9fa8bb720afb6c966","3X Long Stellar Token","XLMBULL",""
"0x0036160595a0bb1c7bd3c45e2d69f93a57a2c3b92fd485cf5b56ace286937e0d","1621388315","2021-05-19 01:38:35","0x2f1dc40e2bd44b882e994c126a671d9fb66f75ed","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2,450.292319","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc449740bda08384086e3b501b21f2c2f10285bdd13fb0599bd9d808e2ced061b","1621388343","2021-05-19 01:39:03","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x007ee69005180ea1cdf819d4d7a21258d58d95bf","1,096.0008235","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x92efca4a71a12903b49adfac120873666cb6f6f1acf0c94a63f2451c735f90ce","1621388343","2021-05-19 01:39:03","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x1fdb1ac3f47423d92f18c2b43fc54dc5a6f00efa","500","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x67670e4488b4785fd8f5f4257d2854e4b44c56d2be99e39269f541de33f0f069","1621388370","2021-05-19 01:39:30","0xb0c94d2088a470cfc9cc522aa556f5745702e5c5","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","87.77","0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f","Synthetix Network Token","SNX",""
"0xb9284ab1483c72f3030c23d8af9b75977da2b50bbc8bef7eee3d908de5d57310","1621388370","2021-05-19 01:39:30","0xd5df203676d8e5d8504a8127c50d246b2be0fd49","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","88.522978","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xa14a019b9a20e8969dea9c9e823a9155bd731df5bf95d02e900374e3fd49bc0d","1621388370","2021-05-19 01:39:30","0x7e0691582b6c5befbfdc2ed2a279d6fc90e9a475","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","25,889,809","0x3d3dd61b0f9a558759a21da42166042b114e12d5","3X Short EOS Token","EOSBEAR",""
"0x8cc653347a9dc40a45bbd062becd761012b899c90fa0c9fdc2fb06b78534f3f6","1621388380","2021-05-19 01:39:40","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x683231e17f6db6b4208206164c08e19826bc068a","72,128.023282","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xce77d5d78b53b6878372bc3baf07e4f1a5391aec26f4b07855f29ac96b910a1c","1621388380","2021-05-19 01:39:40","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xcd70b83a0907619d8501896db83aa558ca403a1c","1,169,877.01","0x016ee7373248a80bde1fd6baa001311d233b3cfa","3X Short Bitcoin Token","BEAR",""
"0x8527cfc6acfd2b794959f15a6f06810d9fe57456d546cac02ab7a0a68f48f53f","1621388380","2021-05-19 01:39:40","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0xd29762e688e7a5731929a1a197a29dc9f40d4998","728","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x508eca515358b2c9462d093242a0dcdda11ab14b4a3cf0fe1765f9e4ac05b8bb","1621388404","2021-05-19 01:40:04","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x03ae1a796dfe0400439211133d065bda774b9d3e","3,366.75","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0xf1dd7c11c47f7df721993d785edad5e92ab60ad4a89ce36cd4795cee71da467a","1621388404","2021-05-19 01:40:04","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","2,887.22700664","0x4c133e081dfb5858e39cca74e69bf603d409e57a","3X Long Bitcoin Cash Token","BCHBULL",""
"0xf885f9ef07107e32181f433a6ffdeec02d1e309028018ab10b320b2f9928b3e2","1621388438","2021-05-19 01:40:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x018d2656049e48a14dd4b345a97d5bf710d87647","950","0x420412e765bfa6d85aaac94b4f7b708c89be2e2b","BRZ","BRZ",""
"0xb14fd469b6ff88c33c08e397d56c57f3657cac85666985e90a4f9c05a730023f","1621388438","2021-05-19 01:40:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x05a0f770229be7fe32cf3849ea33c1e78deee8d8","25.0975","0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2","Maker","MKR",""
"0x85760e183d344dce635bd6176ae49aee2e28602b778235c9189a26652aad6135","1621388438","2021-05-19 01:40:38","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x0f2e98121123a1051b061cc4dc44705e2ffc6db3","469.06442","0x27c1ba4f85b8dc1c150157816623a6ce80b7f187","3X Long XRP Token","XRPBULL",""
"0xc1c67faf9f509afff555beb58581cec5fabc986bd7162ce59c01c3cb5ab72308","1621388494","2021-05-19 01:41:34","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x07ddd9f0dc4d712ef85538b241c87685d18f158b","346,782.26334833","0xead7f3ae4e0bb0d8785852cc37cc9d0b5e75c06a","3X Long EOS Token","EOSBULL",""
"0x3d5154bab79dd0dd83fb2a52a009f839e9e880749c26ef097dd0ebec776376eb","1621388495","2021-05-19 01:41:35","0x621c2687fbff5670980fcb5ea8ffbd34bee3d8ec","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","14,033.373885","0x8762db106b2c2a0bccb3a80d1ed41273552616e8","Reserve Rights","RSR",""
